X[s],"R BICEPS BRACHII: EMG 5",X[s],"R TRICEPS BRACHII: EMG 6"
0.2755588,1.174945E-06,0.2755588,-0.0007355154
0.2763529,1.409934E-05,0.2763529,-0.0008486458
0.2771471,1.762417E-05,0.2771471,-0.0008039979
0.2779412,1.460288E-05,0.2779412,-0.0006870069
0.2787353,2.030976E-05,0.2787353,-0.0005304036
0.2795294,2.652018E-05,0.2795294,-0.0003137102
0.2803235,2.534523E-05,0.2803235,-8.526741E-05
0.2811176,1.460288E-05,0.2811176,4.380865E-05
0.2819118,7.888914E-06,0.2819118,7.100023E-05
0.2827059,4.531929E-06,0.2827059,9.349202E-05
0.2835,-7.553216E-06,0.2835,0.0001232013
0.2842941,-1.829557E-05,0.2842941,0.0001381399
0.2850882,-2.131685E-05,0.2850882,0.0001555963
0.2858824,-2.719158E-05,0.2858824,0.0001834592
0.2866765,-3.172351E-05,0.2866765,0.0002017548
0.2874706,-3.038071E-05,0.2874706,0.0002314641
0.2882647,-2.450599E-05,0.2882647,0.0002824903
0.2890588,-2.366674E-05,0.2890588,0.0002845045
0.2898529,-2.534523E-05,0.2898529,0.0001878233
0.2906471,-2.500954E-05,0.2906471,0.0001349508
0.2914412,-2.064546E-05,0.2914412,9.080644E-05
0.2922353,-1.510643E-05,0.2922353,1.460288E-05
0.2930294,-1.15816E-05,0.2930294,-3.675899E-05
0.2938235,-6.713969E-07,0.2938235,5.58938E-05
0.2946177,4.196231E-06,0.2946177,0.0001992371
0.2954118,-1.007095E-06,0.2954118,0.0002610056
0.2962059,-3.021286E-06,0.2962059,0.0002311284
0.297,-6.210422E-06,0.297,0.0001096056
0.2977941,-1.577783E-05,0.2977941,-8.92958E-05
0.2985882,-1.326009E-05,0.2985882,-0.0002180362
0.2993824,-2.853437E-06,0.2993824,-0.0002034333
0.3001765,1.846342E-06,0.3001765,-0.0002364996
0.3009706,3.189136E-06,0.3009706,-0.0003915923
0.3017647,2.349889E-06,0.3017647,-0.0004639353
0.3025588,1.678492E-07,0.3025588,-0.0004290226
0.3033529,7.049668E-06,0.3033529,-0.0003187457
0.3041471,1.05745E-05,0.3041471,-0.0001371328
0.3049412,-4.196231E-06,0.3049412,3.776608E-05
0.3057353,-2.299535E-05,0.3057353,0.0001707027
0.3065294,-2.433814E-05,0.3065294,0.0002381781
0.3073235,-2.836652E-05,0.3073235,0.0002657053
0.3081176,-3.944457E-05,0.3081176,0.0002341497
0.3089118,-3.440909E-05,0.3089118,0.0001911803
0.3097059,-3.390555E-05,0.3097059,0.0001891661
0.3105,-4.280156E-05,0.3105,0.0001733883
0.3112941,-4.347295E-05,0.3112941,0.0001013809
0.3120882,-2.769513E-05,0.3120882,6.54612E-06
0.3128823,-8.560311E-06,0.3128823,-0.0001300832
0.3136765,1.510643E-06,0.3136765,-0.0003754788
0.3144706,3.860533E-06,0.3144706,-0.0004090486
0.3152647,2.18204E-06,0.3152647,-0.0001715419
0.3160588,-1.02388E-05,0.3160588,6.092927E-05
0.3168529,-1.510643E-05,0.3168529,0.000270573
0.317647,-1.896696E-05,0.317647,0.0004422828
0.3184412,-2.534523E-05,0.3184412,0.0005218433
0.3192353,-2.534523E-05,0.3192353,0.0005362783
0.3200294,-1.712062E-05,0.3200294,0.0004891127
0.3208235,-9.735256E-06,0.3208235,0.0002868544
0.3216176,-1.141375E-05,0.3216176,-1.661708E-05
0.3224117,-6.210422E-06,0.3224117,-0.0003043107
0.3232059,9.903105E-06,0.3232059,-0.000676936
0.324,2.618448E-05,0.324,-0.001029587
0.3247941,4.196231E-05,0.3247941,-0.001101259
0.3255882,6.059357E-05,0.3255882,-0.0008100405
0.3263823,6.54612E-05,0.3263823,-0.0004244907
0.3271765,5.203327E-05,0.3271765,-0.0001226978
0.3279706,3.508049E-05,0.3279706,8.342107E-05
0.3287647,2.131685E-05,0.3287647,0.0001253834
0.3295588,1.326009E-05,0.3295588,9.030289E-05
0.3303529,1.846342E-06,0.3303529,9.634547E-05
0.331147,-1.258869E-05,0.331147,0.0001354543
0.3319412,-1.947051E-05,0.3319412,0.0002106508
0.3327353,-2.500954E-05,0.3327353,0.0002811475
0.3335294,-2.903792E-05,0.3335294,0.0003081712
0.3343235,-2.903792E-05,0.3343235,0.0003315023
0.3351176,-3.189136E-05,0.3351176,0.0003288167
0.3359118,-3.23949E-05,0.3359118,0.0003086748
0.3367059,-2.769513E-05,0.3367059,0.0002704051
0.3375,-2.165255E-05,0.3375,0.0001908446
0.3382941,-2.484169E-05,0.3382941,8.677805E-05
0.3390882,-2.568093E-05,0.3390882,-3.843748E-05
0.3398823,-1.695277E-05,0.3398823,-0.0001955444
0.3406765,-1.040665E-05,0.3406765,-0.0002945754
0.3414706,2.517739E-06,0.3414706,-0.0002210574
0.3422647,9.231709E-06,0.3422647,-0.0001498894
0.3430588,1.225299E-05,0.3430588,-0.0001243763
0.3438529,1.628138E-05,0.3438529,-2.635233E-05
0.344647,1.02388E-05,0.344647,5.824369E-05
0.3454412,3.021286E-06,0.3454412,8.677805E-05
0.3462353,-2.18204E-06,0.3462353,8.241398E-05
0.3470294,-6.881819E-06,0.3470294,0.0001119554
0.3478235,-1.460288E-05,0.3478235,0.0001270619
0.3486176,-1.611353E-05,0.3486176,0.0001210193
0.3494118,-1.510643E-05,0.3494118,8.82887E-05
0.3502059,-2.064546E-05,0.3502059,5.824369E-05
0.351,-2.265965E-05,0.351,7.905699E-05
0.3517941,-2.081331E-05,0.3517941,0.0001649958
0.3525882,-1.896696E-05,0.3525882,0.0001795987
0.3533823,-2.198825E-05,0.3533823,5.656519E-05
0.3541765,-2.433814E-05,0.3541765,-0.0001237049
0.3549706,-2.030976E-05,0.3549706,-0.0002428779
0.3557647,-1.107805E-05,0.3557647,-0.0003179065
0.3565588,-2.18204E-06,0.3565588,-0.0003066606
0.3573529,8.224612E-06,0.3573529,-0.0002230716
0.3581471,1.19173E-05,0.3581471,-0.000142504
0.3589412,9.903105E-06,0.3589412,-6.965744E-05
0.3597353,4.531929E-06,0.3597353,-2.853437E-05
0.3605294,3.356985E-07,0.3605294,2.333104E-05
0.3613235,-1.275654E-05,0.3613235,0.0001149767
0.3621176,-2.165255E-05,0.3621176,0.0002949111
0.3629118,-3.038071E-05,0.3629118,0.0004604105
0.3637059,-2.937362E-05,0.3637059,0.0004919661
0.3645,-2.098116E-05,0.3645,0.0004775311
0.3652941,-2.030976E-05,0.3652941,0.0004652781
0.3660882,-2.349889E-05,0.3660882,0.0003999847
0.3668824,-2.047761E-05,0.3668824,0.0002153506
0.3676765,-1.208515E-05,0.3676765,-4.028382E-06
0.3684706,-2.349889E-06,0.3684706,-0.0003009537
0.3692647,1.15816E-05,0.3692647,-0.0006094606
0.3700588,2.299535E-05,0.3700588,-0.0007481041
0.3708529,2.870222E-05,0.3708529,-0.0008437781
0.3716471,2.601663E-05,0.3716471,-0.0008397498
0.3724412,2.668803E-05,0.3724412,-0.0006200351
0.3732353,3.40734E-05,0.3732353,-0.0003882353
0.3740294,3.541619E-05,0.3740294,-0.0002724193
0.3748235,3.038071E-05,0.3748235,-0.0001743954
0.3756177,2.652018E-05,0.3756177,-0.0001367971
0.3764118,2.786297E-05,0.3764118,-0.0001089342
0.3772059,2.467384E-05,0.3772059,-5.757229E-05
0.378,2.265965E-05,0.378,7.083238E-05
0.3787941,1.225299E-05,0.3787941,0.0002155184
0.3795882,1.174945E-06,0.3795882,0.0002425422
0.3803824,-5.539025E-06,0.3803824,0.0002653697
0.3811765,-7.217518E-06,0.3811765,0.0002868544
0.3819706,-1.695277E-05,0.3819706,0.0002670481
0.3827647,-2.232395E-05,0.3827647,0.0002331426
0.3835588,-2.299535E-05,0.3835588,0.0002136721
0.3843529,-2.534523E-05,0.3843529,0.0002099794
0.3851471,-2.635233E-05,0.3851471,0.0002286107
0.3859412,-3.105211E-05,0.3859412,0.0002613413
0.3867353,-3.3402E-05,0.3867353,0.0002720836
0.3875294,-4.045167E-05,0.3875294,0.0002611734
0.3883235,-4.112306E-05,0.3883235,0.000254963
0.3891176,-4.061952E-05,0.3891176,0.0001817807
0.3899118,-4.347295E-05,0.3899118,7.167162E-05
0.3907059,-3.440909E-05,0.3907059,2.920577E-05
0.3915,-2.870222E-05,0.3915,-1.393149E-05
0.3922941,-2.870222E-05,0.3922941,-0.0001743954
0.3930882,-2.853437E-05,0.3930882,-0.0002717479
0.3938823,-2.500954E-05,0.3938823,-0.0002334783
0.3946765,-2.534523E-05,0.3946765,-0.0001868162
0.3954706,-3.776608E-05,0.3954706,-8.812085E-05
0.3962647,-3.608759E-05,0.3962647,9.85275E-05
0.3970588,-3.30663E-05,0.3970588,0.0002195468
0.3978529,-3.810178E-05,0.3978529,0.0001774166
0.398647,-4.078737E-05,0.398647,0.0001059129
0.3994412,-3.843748E-05,0.3994412,-2.853437E-06
0.4002353,-3.508049E-05,0.4002353,-0.0001077592
0.4010294,-1.896696E-05,0.4010294,-0.0001436789
0.4018235,-8.89601E-06,0.4018235,-0.0001482109
0.4026176,-2.853437E-06,0.4026176,1.728847E-05
0.4034117,2.853437E-06,0.4034117,-2.467384E-05
0.4042059,4.531929E-06,0.4042059,-0.0001975586
0.405,6.881819E-06,0.405,-0.0002663767
0.4057941,7.888914E-06,0.4057941,-0.0003580224
0.4065882,5.203327E-06,0.4065882,-0.0002720836
0.4073823,9.063859E-06,0.4073823,-3.793393E-05
0.4081765,2.517739E-06,0.4081765,1.19173E-05
0.4089706,-3.524834E-06,0.4089706,3.3402E-05
0.4097647,-8.392462E-07,0.4097647,8.912795E-05
0.4105588,-3.524834E-06,0.4105588,0.0001337758
0.4113529,-7.721065E-06,0.4113529,0.0002267643
0.412147,-1.12459E-05,0.412147,0.0002606699
0.4129412,-8.560311E-06,0.4129412,0.000216022
0.4137353,-8.560311E-06,0.4137353,0.0001572747
0.4145294,-1.19173E-05,0.4145294,4.112306E-05
0.4153235,-8.224612E-06,0.4153235,-6.193637E-05
0.4161176,-2.014191E-06,0.4161176,-0.0001908446
0.4169118,-5.035477E-07,0.4169118,-0.0002747692
0.4177059,-6.54612E-06,0.4177059,-0.0003419089
0.4185,-1.326009E-05,0.4185,-0.0005260395
0.4192941,-1.376364E-05,0.4192941,-0.0004782025
0.4200882,-6.713969E-06,0.4200882,-0.0002657053
0.4208823,-1.678492E-06,0.4208823,-5.354391E-05
0.4216765,-1.225299E-05,0.4216765,8.140688E-05
0.4224706,-2.702373E-05,0.4224706,0.0001252155
0.4232647,-3.491264E-05,0.4232647,0.0001435111
0.4240588,-3.860533E-05,0.4240588,0.0001560998
0.4248529,-3.709468E-05,0.4248529,0.0001420005
0.4256471,-3.021286E-05,0.4256471,0.0001582818
0.4264412,-2.668803E-05,0.4264412,0.0002136721
0.4272353,-2.685588E-05,0.4272353,0.0002744335
0.4280294,-2.568093E-05,0.4280294,0.0002287785
0.4288235,-1.493858E-05,0.4288235,5.62295E-05
0.4296176,2.517739E-06,0.4296176,-0.0001260548
0.4304118,2.668803E-05,0.4304118,-0.0001485466
0.4312059,3.642328E-05,0.4312059,5.975433E-05
0.432,2.719158E-05,0.432,0.0001656672
