X[s],"R BICEPS BRACHII: EMG 5",X[s],"R TRICEPS BRACHII: EMG 6"
0.2811176,-2.366674E-05,0.2811176,-7.553216E-06
0.2819118,0.0001455253,0.2819118,-1.712062E-05
0.2827059,0.0002801404,0.2827059,-2.769513E-05
0.2835,0.0003588617,0.2835,-2.299535E-05
0.2842941,0.0004197909,0.2842941,-1.493858E-05
0.2850882,0.0003915923,0.2850882,-8.560311E-06
0.2858824,0.0003033036,0.2858824,-1.09102E-05
0.2866765,0.0001596246,0.2866765,-1.795987E-05
0.2874706,-3.105211E-05,0.2874706,-1.896696E-05
0.2882647,-0.0001411612,0.2882647,-2.635233E-05
0.2890588,-0.0001720455,0.2890588,-3.440909E-05
0.2898529,-0.0001455253,0.2898529,-3.793393E-05
0.2906471,-0.0001074235,0.2906471,-3.726253E-05
0.2914412,-0.0001003738,0.2914412,-3.575189E-05
0.2922353,-6.160067E-05,0.2922353,-3.558404E-05
0.2930294,3.138781E-05,0.2930294,-3.608759E-05
0.2938235,0.0001139696,0.2938235,-3.121996E-05
0.2946177,0.0001277333,0.2946177,-2.232395E-05
0.2954118,5.354391E-05,0.2954118,-1.795987E-05
0.2962059,4.196231E-06,0.2962059,-1.19173E-05
0.297,-6.54612E-06,0.297,-5.035477E-06
0.2977941,-5.941863E-05,0.2977941,-4.028382E-06
0.2985882,-0.0001309224,0.2985882,1.174945E-06
0.2993824,-0.0002875258,0.2993824,1.678492E-07
0.3001765,-0.0003576867,0.3001765,-2.349889E-06
0.3009706,-0.0002438849,0.3009706,-5.203327E-06
0.3017647,-2.316319E-05,0.3017647,-1.510643E-06
0.3025588,0.0002156863,0.3025588,1.510643E-06
0.3033529,0.0003932708,0.3033529,-2.853437E-06
0.3041471,0.0004023346,0.3041471,-4.36408E-06
0.3049412,0.0002945754,0.3049412,1.174945E-06
0.3057353,0.0001837949,0.3057353,5.874723E-06
0.3065294,5.421531E-05,0.3065294,1.393149E-05
0.3073235,-3.575189E-05,0.3073235,2.064546E-05
0.3081176,-4.884413E-05,0.3081176,2.165255E-05
0.3089118,-4.481575E-05,0.3089118,1.712062E-05
0.3097059,-5.958648E-05,0.3097059,1.15816E-05
0.3105,-7.939269E-05,0.3105,1.107805E-05
0.3112941,-0.0001075914,0.3112941,1.275654E-05
0.3120882,-0.0001572747,0.3120882,1.02388E-05
0.3128823,-0.0002096437,0.3128823,6.881819E-06
0.3136765,-0.0002307927,0.3136765,5.539025E-06
0.3144706,-0.0002056153,0.3144706,6.54612E-06
0.3152647,-0.0001138018,0.3152647,4.196231E-06
0.3160588,2.920577E-05,0.3160588,4.867628E-06
0.3168529,0.0001992371,0.3168529,7.888914E-06
0.317647,0.0003392233,0.317647,7.217518E-06
0.3184412,0.0003825284,0.3184412,1.460288E-05
0.3192353,0.0003566796,0.3192353,2.333104E-05
0.3200294,0.0002757763,0.3200294,2.417029E-05
0.3208235,0.0001816129,0.3208235,2.18204E-05
0.3216176,8.795301E-05,0.3216176,1.493858E-05
0.3224117,-1.510643E-06,0.3224117,-5.035477E-07
0.3232059,-6.915389E-05,0.3232059,-1.493858E-05
0.324,-0.0001132982,0.324,-2.500954E-05
0.3247941,-9.416342E-05,0.3247941,-3.23949E-05
0.3255882,-4.481575E-05,0.3255882,-4.179446E-05
0.3263823,-5.55581E-05,0.3263823,-4.380865E-05
0.3271765,-0.0001745632,0.3271765,-3.877317E-05
0.3279706,-0.0002657053,0.3279706,-3.172351E-05
0.3287647,-0.0003291524,0.3287647,-2.870222E-05
0.3295588,-0.0003946136,0.3295588,-2.987716E-05
0.3303529,-0.0004602426,0.3303529,-3.27306E-05
0.331147,-0.0004025025,0.331147,-3.709468E-05
0.3319412,-0.0001549249,0.3319412,-3.591974E-05
0.3327353,0.0001294118,0.3327353,-3.642328E-05
0.3335294,0.0002863508,0.3335294,-3.575189E-05
0.3343235,0.0003174029,0.3343235,-4.448005E-05
0.3351176,0.000339559,0.3351176,-4.280156E-05
0.3359118,0.0003197528,0.3359118,-2.400244E-05
0.3367059,0.0002096437,0.3367059,-1.493858E-05
0.3375,2.349889E-05,0.3375,-1.292439E-05
0.3382941,-0.0001331044,0.3382941,-7.888914E-06
0.3390882,-0.0001337758,0.3390882,-7.888914E-06
0.3398823,-5.857939E-05,0.3398823,-1.292439E-05
0.3406765,-6.344701E-05,0.3406765,-1.493858E-05
0.3414706,-0.0001639887,0.3414706,-1.309224E-05
0.3422647,-0.0002495918,0.3422647,-1.19173E-05
0.3430588,-0.0002606699,0.3430588,0
0.3438529,-0.0001916838,0.3438529,5.539025E-06
0.344647,-9.315633E-05,0.344647,1.007095E-06
0.3454412,-3.978027E-05,0.3454412,-5.035477E-06
0.3462353,-7.032883E-05,0.3462353,-5.539025E-06
0.3470294,-0.0001639887,0.3470294,-8.392462E-06
0.3478235,-0.0002388495,0.3478235,-1.05745E-05
0.3486176,-0.0001989014,0.3486176,-7.553216E-06
0.3494118,-0.0001173266,0.3494118,-1.09102E-05
0.3502059,-8.661021E-05,0.3502059,-1.208515E-05
0.351,-0.0001062486,0.351,-1.258869E-05
