X[s],"R BICEPS BRACHII: EMG 5",X[s],"R TRICEPS BRACHII: EMG 6"
0.2811176,-8.392462E-07,0.2811176,-2.098116E-05
0.2819118,3.021286E-06,0.2819118,-2.21561E-05
0.2827059,-3.356985E-07,0.2827059,-2.803082E-05
0.2835,-6.210422E-06,0.2835,-2.903792E-05
0.2842941,-8.89601E-06,0.2842941,-1.745632E-05
0.2850882,-1.326009E-05,0.2850882,-5.874723E-06
0.2858824,-1.560998E-05,0.2858824,-5.539025E-06
0.2866765,-1.661708E-05,0.2866765,-1.527428E-05
0.2874706,-1.460288E-05,0.2874706,-2.769513E-05
0.2882647,-1.611353E-05,0.2882647,-2.769513E-05
0.2890588,-1.762417E-05,0.2890588,-2.1149E-05
0.2898529,-1.695277E-05,0.2898529,-2.769513E-05
0.2906471,-1.460288E-05,0.2906471,-1.829557E-05
0.2914412,-1.443504E-05,0.2914412,1.678492E-07
0.2922353,-1.074235E-05,0.2922353,1.15816E-05
0.2930294,-1.225299E-05,0.2930294,1.812772E-05
0.2938235,-1.393149E-05,0.2938235,1.393149E-05
0.2946177,-8.392462E-06,0.2946177,1.493858E-05
0.2954118,-5.539025E-06,0.2954118,2.014191E-05
0.2962059,-5.874723E-06,0.2962059,1.846342E-05
0.297,-5.539025E-06,0.297,1.09102E-05
0.2977941,-5.203327E-06,0.2977941,1.02388E-05
0.2985882,-3.860533E-06,0.2985882,7.553216E-06
0.2993824,-1.678492E-07,0.2993824,1.19173E-05
0.3001765,1.846342E-06,0.3001765,1.074235E-05
0.3009706,3.692683E-06,0.3009706,3.860533E-06
0.3017647,2.517739E-06,0.3017647,-7.217518E-06
0.3025588,-2.853437E-06,0.3025588,-2.316319E-05
0.3033529,-5.035477E-06,0.3033529,-3.323415E-05
0.3041471,-1.040665E-05,0.3041471,-3.138781E-05
0.3049412,-1.846342E-05,0.3049412,-3.575189E-05
0.3057353,-1.661708E-05,0.3057353,-4.179446E-05
0.3065294,-1.896696E-05,0.3065294,-2.400244E-05
0.3073235,-2.1149E-05,0.3073235,-1.02388E-05
0.3081176,-1.896696E-05,0.3081176,-1.02388E-05
0.3089118,-1.762417E-05,0.3089118,1.174945E-06
0.3097059,-1.460288E-05,0.3097059,7.553216E-06
0.3105,-1.19173E-05,0.3105,-1.846342E-06
0.3112941,-5.539025E-06,0.3112941,1.12459E-05
0.3120882,-1.510643E-06,0.3120882,1.19173E-05
0.3128823,-2.18204E-06,0.3128823,-3.692683E-06
0.3136765,-5.539025E-06,0.3136765,-5.539025E-06
0.3144706,-5.539025E-06,0.3144706,1.510643E-06
0.3152647,-4.867628E-06,0.3152647,-1.174945E-05
0.3160588,-5.035477E-06,0.3160588,-3.440909E-05
0.3168529,-3.524834E-06,0.3168529,-4.196231E-05
0.317647,-2.853437E-06,0.317647,-4.246586E-05
0.3184412,-3.356985E-07,0.3184412,-2.853437E-05
0.3192353,-1.510643E-06,0.3192353,-1.678492E-05
0.3200294,-4.196231E-06,0.3200294,-1.174945E-05
0.3208235,-7.049668E-06,0.3208235,-1.09102E-05
0.3216176,-7.721065E-06,0.3216176,-8.224612E-06
0.3224117,-8.224612E-06,0.3224117,-5.539025E-06
0.3232059,-6.54612E-06,0.3232059,-6.210422E-06
0.324,-7.553216E-06,0.324,-1.225299E-05
0.3247941,-6.54612E-06,0.3247941,-1.443504E-05
0.3255882,-4.36408E-06,0.3255882,-1.309224E-05
0.3263823,-6.881819E-06,0.3263823,-1.12459E-05
0.3271765,-2.349889E-06,0.3271765,-1.577783E-05
0.3279706,-2.349889E-06,0.3279706,-2.467384E-05
0.3287647,-4.196231E-06,0.3287647,-2.601663E-05
0.3295588,-5.035477E-06,0.3295588,-2.165255E-05
0.3303529,-9.063859E-06,0.3303529,-1.628138E-05
0.331147,-1.107805E-05,0.331147,-1.258869E-05
0.3319412,-1.292439E-05,0.3319412,-9.735256E-06
0.3327353,-1.762417E-05,0.3327353,1.678492E-06
0.3335294,-1.762417E-05,0.3335294,1.930266E-05
0.3343235,-1.19173E-05,0.3343235,3.054856E-05
0.3351176,-9.567407E-06,0.3351176,2.500954E-05
0.3359118,-1.510643E-05,0.3359118,1.863127E-05
0.3367059,-1.644922E-05,0.3367059,9.735256E-06
0.3375,-1.359579E-05,0.3375,6.210422E-06
0.3382941,-1.258869E-05,0.3382941,6.713969E-06
0.3390882,-1.510643E-05,0.3390882,-1.963836E-05
0.3398823,-1.728847E-05,0.3398823,-1.19173E-05
0.3406765,-1.326009E-05,0.3406765,4.196231E-06
0.3414706,-1.359579E-05,0.3414706,-5.035477E-07
0.3422647,-1.695277E-05,0.3422647,-2.517739E-06
0.3430588,-2.064546E-05,0.3430588,-1.258869E-05
0.3438529,-2.383459E-05,0.3438529,-2.165255E-05
0.344647,-2.265965E-05,0.344647,-1.09102E-05
0.3454412,-1.728847E-05,0.3454412,-5.539025E-06
0.3462353,-1.560998E-05,0.3462353,-4.867628E-06
0.3470294,-1.527428E-05,0.3470294,-7.553216E-06
0.3478235,-1.359579E-05,0.3478235,-8.89601E-06
0.3486176,-1.19173E-05,0.3486176,-8.056763E-06
0.3494118,-1.443504E-05,0.3494118,-9.903105E-06
0.3502059,-1.09102E-05,0.3502059,-1.15816E-05
0.351,-1.292439E-05,0.351,-5.874723E-06
0.3517941,-1.107805E-05,0.3517941,1.342794E-06
0.3525882,-1.628138E-05,0.3525882,8.560311E-06
0.3533823,-1.225299E-05,0.3533823,7.217518E-06
0.3541765,-1.09102E-05,0.3541765,9.231709E-06
0.3549706,-9.735256E-06,0.3549706,1.510643E-05
0.3557647,-8.728161E-06,0.3557647,1.426719E-05
0.3565588,-9.063859E-06,0.3565588,9.063859E-06
0.3573529,-5.539025E-06,0.3573529,8.89601E-06
0.3581471,-3.860533E-06,0.3581471,1.040665E-05
0.3589412,-5.539025E-06,0.3589412,1.376364E-05
0.3597353,-6.54612E-06,0.3597353,2.484169E-05
0.3605294,-3.021286E-06,0.3605294,1.275654E-05
0.3613235,1.846342E-06,0.3613235,1.510643E-06
0.3621176,4.36408E-06,0.3621176,1.174945E-06
0.3629118,1.678492E-06,0.3629118,-5.874723E-06
0.3637059,2.517739E-06,0.3637059,-2.24918E-05
0.3645,2.685588E-06,0.3645,-2.433814E-05
0.3652941,5.706874E-06,0.3652941,-6.881819E-06
0.3660882,8.89601E-06,0.3660882,-4.699779E-06
0.3668824,7.721065E-06,0.3668824,-1.426719E-05
0.3676765,9.063859E-06,0.3676765,-2.601663E-05
0.3684706,1.107805E-05,0.3684706,-2.450599E-05
0.3692647,6.54612E-06,0.3692647,-1.896696E-05
0.3700588,4.36408E-06,0.3700588,-1.762417E-05
0.3708529,1.510643E-06,0.3708529,-1.829557E-05
0.3716471,-1.678492E-06,0.3716471,-1.896696E-05
0.3724412,-1.510643E-06,0.3724412,-1.930266E-05
0.3732353,-5.035477E-07,0.3732353,-1.695277E-05
0.3740294,-5.035477E-07,0.3740294,-1.661708E-05
0.3748235,-2.685588E-06,0.3748235,-1.661708E-05
0.3756177,-6.881819E-06,0.3756177,-7.888914E-06
0.3764118,-7.888914E-06,0.3764118,-6.54612E-06
0.3772059,-7.721065E-06,0.3772059,-7.049668E-06
0.378,-7.553216E-06,0.378,-1.846342E-06
0.3787941,-4.531929E-06,0.3787941,-5.539025E-06
0.3795882,-8.392462E-06,0.3795882,-1.19173E-05
0.3803824,-1.728847E-05,0.3803824,-1.762417E-05
0.3811765,-2.198825E-05,0.3811765,-2.400244E-05
0.3819706,-2.299535E-05,0.3819706,3.021286E-06
0.3827647,-2.299535E-05,0.3827647,8.056763E-06
0.3835588,-2.165255E-05,0.3835588,-1.846342E-06
0.3843529,-1.829557E-05,0.3843529,-5.035477E-07
0.3851471,-1.527428E-05,0.3851471,3.692683E-06
0.3859412,-1.460288E-05,0.3859412,9.903105E-06
0.3867353,-1.359579E-05,0.3867353,1.05745E-05
0.3875294,-1.426719E-05,0.3875294,6.210422E-06
0.3883235,-1.393149E-05,0.3883235,-1.678492E-07
0.3891176,-1.12459E-05,0.3891176,-2.853437E-06
0.3899118,-1.15816E-05,0.3899118,-1.007095E-06
0.3907059,-1.292439E-05,0.3907059,-8.392462E-07
0.3915,-1.19173E-05,0.3915,0
0.3922941,-7.385367E-06,0.3922941,2.517739E-06
0.3930882,-9.903105E-06,0.3930882,8.560311E-06
0.3938823,-1.242084E-05,0.3938823,8.224612E-06
0.3946765,-1.292439E-05,0.3946765,-2.18204E-06
0.3954706,-1.225299E-05,0.3954706,4.196231E-06
0.3962647,-1.05745E-05,0.3962647,-8.392462E-07
0.3970588,-8.224612E-06,0.3970588,-8.728161E-06
0.3978529,-6.881819E-06,0.3978529,-9.735256E-06
0.398647,-5.706874E-06,0.398647,-2.030976E-05
0.3994412,-5.874723E-06,0.3994412,-2.098116E-05
0.4002353,-7.217518E-06,0.4002353,-2.232395E-05
0.4010294,-5.203327E-06,0.4010294,-2.165255E-05
0.4018235,-9.063859E-06,0.4018235,-1.795987E-05
0.4026176,-1.05745E-05,0.4026176,-1.426719E-05
0.4034117,-7.553216E-06,0.4034117,-5.539025E-06
0.4042059,-4.531929E-06,0.4042059,-1.12459E-05
0.405,-5.706874E-06,0.405,-1.728847E-05
0.4057941,-7.049668E-06,0.4057941,-5.874723E-06
0.4065882,-1.02388E-05,0.4065882,-1.510643E-06
0.4073823,-1.628138E-05,0.4073823,-2.316319E-05
0.4081765,-1.560998E-05,0.4081765,-3.172351E-05
0.4089706,-1.359579E-05,0.4089706,-8.728161E-06
0.4097647,-1.107805E-05,0.4097647,-6.881819E-06
0.4105588,-1.12459E-05,0.4105588,-1.074235E-05
0.4113529,-1.376364E-05,0.4113529,-1.09102E-05
0.412147,-1.15816E-05,0.412147,-1.275654E-05
0.4129412,-8.89601E-06,0.4129412,-1.577783E-05
0.4137353,-8.392462E-06,0.4137353,-1.896696E-05
0.4145294,-9.903105E-06,0.4145294,-1.527428E-05
0.4153235,-7.049668E-06,0.4153235,-1.661708E-05
0.4161176,-3.692683E-06,0.4161176,-2.333104E-05
0.4169118,-5.874723E-06,0.4169118,-2.702373E-05
0.4177059,-7.888914E-06,0.4177059,-2.836652E-05
0.4185,-8.224612E-06,0.4185,-2.433814E-05
0.4192941,-1.05745E-05,0.4192941,-2.417029E-05
0.4200882,-1.292439E-05,0.4200882,-2.198825E-05
0.4208823,-1.997406E-05,0.4208823,-3.860533E-06
0.4216765,-1.947051E-05,0.4216765,1.12459E-05
0.4224706,-1.510643E-05,0.4224706,1.510643E-06
0.4232647,-1.326009E-05,0.4232647,-7.553216E-06
0.4240588,-1.309224E-05,0.4240588,-6.210422E-06
0.4248529,-9.231709E-06,0.4248529,-5.539025E-06
0.4256471,-6.54612E-06,0.4256471,-1.460288E-05
0.4264412,-4.531929E-06,0.4264412,-1.728847E-05
0.4272353,-3.860533E-06,0.4272353,3.860533E-06
0.4280294,-5.035477E-07,0.4280294,6.881819E-06
0.4288235,-1.510643E-06,0.4288235,-1.02388E-05
0.4296176,-5.706874E-06,0.4296176,1.12459E-05
0.4304118,-6.881819E-06,0.4304118,3.37377E-05
0.4312059,-8.89601E-06,0.4312059,1.695277E-05
